Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
40;68;2;5;1000;51867;64353;159604;141059;1462;2161;5531;238816;906453;13;476;52124;238815;813965;84505;3;392;2388;1000;3899;233446
40;69;-17;-2;1000;51867;64306;159268;141034;1462;2161;55296;238812;906232;13;4777;52116;238804;814179;8448;3;395;2388;1000;391;23275
40;70;-45;-4;1000;51867;64306;159498;141194;1462;2161;55427;238812;906007;13;476;52172;238809;814329;84442;3;393;2388;1000;3894;233139
40;71;-6;4;1000;51867;64231;159495;141567;1462;2161;55307;238813;906008;13;4761;52126;238813;814019;8482;3;391;2388;1000;3889;232546
40;72;17;0;1000;51867;6425;159117;141375;1462;2161;5538;238814;90597;13;4767;52081;238813;814085;84594;3;393;2388;1000;3885;232792
40;73;23;-4;1000;51867;64235;158196;141164;1462;2161;55277;238816;906302;13;4762;52103;238811;813776;84607;3;394;2388;1000;3869;233159
40;74;1;-1;1000;51867;64253;15966;140901;1462;2161;5529;238813;906161;13;4767;52135;238806;814206;84719;3;394;2388;1000;3871;231927
40;75;2;0;1000;51867;64287;158877;141556;1462;2161;55288;238808;905867;13;476;52136;238812;813259;84545;3;393;2388;1000;3877;232344
40;76;32;-1;1000;51867;64243;159347;141779;1462;2161;55318;23881;906722;13;4764;52071;238808;814098;84718;3;394;2388;1000;3861;232327
40;77;31;5;1000;51867;64224;159649;141379;1462;2161;55341;238816;906598;13;4769;52103;238811;81387;84311;3;394;2388;1000;3865;232423
40;78;-45;1;1000;51867;64317;158904;140829;1462;2161;55381;23881;906264;13;4758;52108;238814;813619;84571;3;393;2388;1000;3889;231645
40;79;6;-1;1000;51867;64282;159031;141775;1462;2161;55417;238809;906132;13;4743;52126;238812;813618;84494;3;393;2388;1000;3876;232611
40;80;-7;0;1000;51867;64264;159331;141366;1462;2161;55362;238813;906338;13;4759;52111;238809;814166;84677;3;393;2388;1000;3869;233749
40;81;62;3;1000;51867;64299;15922;140556;1462;2161;55278;238811;906392;13;4768;5211;238814;813741;8475;3;393;2388;1000;3864;231707
40;82;41;1;1000;51867;64258;159491;141543;1462;2161;55282;238809;906493;13;476;52112;238814;813489;84584;3;394;2388;1000;3882;231879
40;83;-22;0;1000;51867;64309;159449;141025;1462;2161;55317;238813;90645;13;4761;52104;238816;813561;84671;3;393;2388;1000;3858;232723
40;84;1;1;1000;51867;64287;158746;141234;1462;2161;55249;238812;906051;13;4783;52135;23881;813809;84588;3;392;2388;1000;3864;231565
40;85;19;4;1000;51867;64288;158802;141432;1462;2161;55309;238819;906197;13;476;52133;238808;81443;84339;3;393;2388;1000;3871;232003
40;86;-74;3;1000;51867;64329;159418;141897;1462;2161;55372;238811;906292;13;4761;52081;238806;813337;84388;3;393;2388;1000;3873;232281
40;87;4;-2;1000;51867;64314;159084;141074;1462;2161;55233;238808;906053;13;4773;52056;238818;81424;84681;3;393;2388;1000;3879;231591
40;88;-21;3;1000;51867;64241;159278;140872;1462;2161;55286;238806;905775;13;4764;52058;23881;814121;84905;3;393;2388;1000;3867;233422
40;89;-5;5;1000;51867;64281;159281;141796;1462;2161;55304;238815;906358;13;4759;52163;238814;814593;84467;3;394;2388;1000;3873;232449
40;90;-3;-3;1000;51867;64271;159056;141249;1462;2161;55328;238809;906291;13;4767;52117;238814;814223;84675;3;395;2388;1000;387;231938
40;91;1;3;1000;51867;64358;159255;141653;1462;2161;55289;238811;906833;13;4768;52085;238809;814445;84574;3;393;2388;1000;387;232028
40;92;-34;-1;1000;51867;64302;159239;141466;1462;2161;55301;238811;906673;13;4753;52061;238813;814306;84619;3;395;2388;1000;3875;232744
40;93;-11;5;1000;51867;64338;159695;141446;1462;2161;55314;238814;906807;13;4753;52132;238812;814081;84603;3;394;2388;1000;3874;233175
40;94;13;2;1000;51867;64296;159334;141538;1462;2161;55333;238811;906436;13;4762;52127;238808;814356;84351;3;394;2388;1000;3901;233343
40;95;-24;-2;1000;51867;64321;159283;141474;1462;2161;55231;238817;906283;13;4768;52111;238812;81373;84225;3;395;2388;1000;3852;231453
40;96;-4;0;1000;51867;64228;159815;141348;1462;2161;55385;238812;906273;13;4764;52098;238811;81464;84753;3;393;2388;1000;3887;232752
40;97;18;1;1000;51867;64268;15911;141347;1462;2161;55289;238808;906499;13;4776;52082;238812;814316;84455;3;394;2388;1000;3873;233222
40;98;2;3;1000;51867;64244;15945;14143;1462;2161;55367;238816;906559;13;476;52129;238813;814277;84906;3;396;2388;1000;3867;231859
40;99;29;-3;1000;51867;64256;159336;141074;1462;2161;55255;238815;906894;13;4768;52122;238813;814324;84554;3;394;2388;1000;3882;232319
40;100;29;-1;1000;51867;64261;159213;14107;1462;2161;55292;238815;906926;13;4786;52123;238814;81425;84719;3;393;2388;1000;386;231742
40;101;-21;4;1000;51867;64292;158992;142024;1462;2161;55304;238808;906274;13;477;52124;238815;813936;84421;3;393;2388;1000;388;231153
40;102;-15;-1;1000;51867;64288;159655;142129;1462;2161;55343;238813;90648;13;4785;52114;238814;814542;84694;3;395;2388;1000;3873;233326
40;103;-9;4;1000;51867;64317;159513;141195;1462;2161;55403;23881;90642;13;4763;52038;238814;81462;84525;3;394;2388;1000;3883;232187
40;104;-17;-2;1000;51867;64321;158457;141301;1462;2161;55382;238814;907046;13;476;52099;23881;814742;84554;3;392;2388;1000;3882;23291
40;105;-4;-3;1000;51867;64288;15901;141568;1462;2161;55309;238815;906612;13;4772;52079;238809;814227;84423;3;394;2388;1000;3869;232934
40;106;-19;-4;1000;51867;64324;158899;142289;1462;2161;5524;23881;907077;13;476;52102;238815;81473;84755;3;394;2388;1000;3883;232113
40;107;46;3;1000;51867;64305;159021;141195;1462;2161;55287;238819;906455;13;4778;52199;238815;813703;84617;3;394;2388;1000;3884;231594
40;108;-29;1;1000;51867;64365;159138;141707;1462;2161;55332;238813;906578;13;4778;52106;238817;814328;84781;3;394;2388;1000;3864;232279
40;109;-9;-1;1000;51867;64265;158915;141579;1462;2161;55325;238813;907612;13;477;52126;238811;814291;84727;3;394;2388;1000;387;231671
40;110;-19;1;1000;51867;64305;160165;141305;1462;2161;55303;238808;906692;13;477;52095;238809;814301;84593;3;394;2388;1000;3889;231446
40;111;-2;-3;1000;51867;64286;159216;141276;1462;2161;55267;238815;906585;13;4783;5208;238815;814096;84163;3;394;2388;1000;3883;232337
40;112;-25;-1;1000;51867;64263;159334;141528;1462;2161;55336;238814;906268;13;4774;52102;238811;814592;84555;3;394;2388;1000;3886;231957
40;113;23;-3;1000;51867;64329;159524;140646;1462;2161;55296;23881;907181;13;4762;52094;238809;814199;84394;3;394;2388;1000;387;233191
40;114;-22;-2;1000;51867;64335;159676;14108;1462;2161;55302;238817;907191;13;476;52068;238811;814487;84579;3;395;2388;1000;3874;23204
40;115;-24;-3;1000;51867;64249;159247;14122;1462;2161;5530;238809;906605;13;4756;52107;238809;815023;8477;3;395;2388;1000;387;233213
40;116;7;-4;1000;51867;64339;159558;141641;1462;2161;55289;238817;907593;13;4783;52108;238816;815082;84484;3;394;2388;1000;3866;232514
40;117;-7;3;1000;51867;64299;159089;141629;1462;2161;55233;238812;907142;13;4786;52144;238816;814987;84684;3;395;2388;1000;3871;233111
40;118;-38;3;1000;51867;64283;159488;141441;1462;2161;55296;238819;906883;13;4766;5211;238814;814856;8438;3;395;2388;1000;3869;231924
40;119;0;3;1000;51867;64323;159227;140644;1462;2161;5527;238819;907977;13;4754;52077;238813;815357;84931;3;395;2388;1000;3873;232514
40;120;-19;2;1000;51867;64369;159667;141209;1462;2161;55252;238816;907072;13;4766;52119;238817;814469;84549;3;394;2388;1000;3872;233413
40;121;-29;2;1000;51867;64266;15901;141201;1462;2161;55324;238813;907238;13;4744;52072;238811;81510;84926;3;394;2388;1000;3879;232284
40;122;6;1;1000;51867;64339;158878;141872;1462;2161;55339;238812;907286;13;4775;52024;238815;814908;84719;3;393;2388;1000;3883;231672
40;123;0;0;1000;51867;64299;159706;141484;1462;2161;55335;238812;90658;13;4771;52098;238817;81478;84571;3;394;2388;1000;3862;231853
40;124;17;1;1000;51867;64319;159354;141988;1462;2161;5530;238819;907146;13;478;52092;23881;815041;84947;3;394;2388;1000;3872;23225
40;125;9;1;1000;51867;64248;158822;141283;1462;2161;55221;238813;907255;13;4769;52094;23881;814258;84888;3;394;2388;1000;3868;232241
40;126;-25;-1;1000;51867;64331;16008;142192;1462;2161;55198;238816;906838;13;4766;52121;238812;815149;84805;3;394;2388;1000;3864;231126
40;127;-24;5;1000;51867;64299;159653;141273;1462;2161;5531;238816;907305;13;4768;52154;238814;81488;84389;3;395;2388;1000;3877;2325
40;128;7;-3;1000;51867;64347;159305;141551;1462;2161;55257;238812;907573;13;4762;52049;238811;815302;84844;3;396;2388;1000;3877;232382
40;129;-3;-2;1000;51867;64312;159715;141594;1462;2161;55194;238811;90747;13;4785;52113;238814;814746;8477;3;395;2388;1000;3868;232466
40;130;-33;3;1000;51867;64258;158919;142286;1462;2161;5529;238813;907444;13;4779;52098;238814;81486;84642;3;395;2388;1000;3844;231718
40;131;-12;3;1000;51867;64304;159671;141633;1462;2161;55219;23881;907225;13;4767;5209;238815;814833;84732;3;396;2388;1000;3876;229884
40;132;-15;-2;1000;51867;64291;159506;142412;1462;2161;55256;238805;907138;13;4771;52098;238811;815447;84802;3;394;2388;1000;387;23089
40;133;44;0;1000;51867;64281;159975;142019;1462;2161;55289;238814;907247;13;477;52085;238814;815235;84813;3;397;2388;1000;3871;232426
40;134;-5;1;1000;51867;64296;159102;141687;1462;2161;55306;238807;907903;13;4773;52069;23881;815274;8431;3;394;2388;1000;3876;231097
40;135;24;0;1000;51867;64328;159303;141627;1462;2161;55356;238807;908711;13;4792;52043;238815;815137;84907;3;394;2388;1000;388;23172
40;136;28;2;1000;51867;64275;15931;141751;1462;2161;55293;238813;908291;13;478;52059;238811;814846;84909;3;394;2388;1000;3875;231907
40;137;6;0;1000;51867;64275;159091;141193;1462;2161;5526;238816;907703;13;4791;52087;238818;815256;84292;3;393;2388;1000;3868;232265
40;138;19;2;1000;51867;64284;160093;14149;1462;2161;55235;238819;908751;13;4772;52116;23882;814869;84698;3;395;2388;1000;3862;231908
40;139;-22;2;1000;51867;64302;159179;141165;1462;2161;55254;238811;907622;13;4769;52091;238809;815078;84631;3;394;2388;1000;3866;232684
40;140;-11;5;1000;51867;64311;160104;141632;1462;2161;55276;238813;907996;13;4778;52119;238816;815507;84827;3;394;2388;1000;3849;231124
40;141;11;0;1000;51867;64241;159339;142084;1462;2161;55216;238812;907317;13;4779;52084;238814;815424;85089;3;396;2388;1000;3841;23226
40;142;25;1;1000;51867;64346;159831;141729;1462;2161;55309;238813;908126;13;4782;52064;238816;815974;84494;3;394;2388;1000;3863;232028
40;143;12;3;1000;51867;64289;15956;14155;1462;2161;55177;238815;907817;13;4761;52115;238813;815862;85097;3;396;2388;1000;3863;232497
40;144;1;-1;1000;51867;64372;159664;141899;1462;2161;55266;238816;908225;13;4786;52063;238818;815485;84692;3;394;2388;1000;3865;231117
40;145;22;2;1000;51867;64287;15942;142009;1462;2161;5531;238807;908731;13;4793;52044;238813;816284;84877;3;396;2388;1000;3853;232354
40;146;4;5;1000;51867;64331;159414;141427;1462;2161;55243;23881;908202;13;4764;52086;238813;815276;85127;3;395;2388;1000;3849;2322
40;147;-17;3;1000;51867;64331;159349;141704;1462;2161;55264;238816;908517;13;4768;52102;238815;816324;84695;3;395;2388;1000;387;232738
40;148;31;0;1000;51867;64354;159647;14201;1462;2161;55219;238813;908494;13;4775;52042;238817;816167;84593;3;396;2388;1000;3871;231265
40;149;3;-1;1000;51867;64277;159898;142133;1462;2161;55336;238817;908553;13;4771;52101;238814;816269;84716;3;394;2388;1000;3867;231167
40;150;1;2;1000;51867;64356;159829;142388;1462;2161;55307;238812;90891;13;4795;52086;23882;816349;84644;3;394;2388;1000;3874;231691
40;151;-17;3;1000;51867;64284;159736;142046;1462;2161;5525;238814;908196;13;4774;52062;238817;816634;84725;3;394;2388;1000;3864;231927
40;152;25;0;1000;51867;64365;159673;141143;1462;2161;55194;238813;90869;13;4798;52051;238809;816225;84777;3;393;2388;1000;3857;231096
40;153;19;-4;1000;51867;64323;159483;141622;1462;2161;55315;238815;908436;13;4777;52094;238815;816116;85221;3;396;2388;1000;3856;231506
40;154;-42;3;1000;51867;64313;159686;14186;1462;2161;55221;238814;909335;13;480;52028;238819;815978;84865;3;395;2388;1000;3852;230844
40;155;11;-2;1000;51867;64304;15979;141795;1462;2161;55205;238811;909913;13;4785;52031;238812;816758;84892;3;395;2388;1000;3855;230479
40;156;7;-3;1000;51867;64344;15934;142383;1462;2161;55235;238822;909802;13;4782;52028;238816;816598;84869;3;398;2388;1000;3871;232481
40;157;3;4;1000;51867;64291;159623;142097;1462;2161;5529;238817;909986;13;4787;5205;238818;816785;84936;3;395;2388;1000;3868;232025
40;158;-22;-3;1000;51867;64296;159897;142175;1462;2161;55157;238821;90902;13;4792;52019;238818;816487;84846;3;394;2388;1000;3871;230951
40;159;8;1;1000;51867;64341;159867;141527;1462;2161;55205;238816;909612;13;4797;5205;238818;816511;84841;3;396;2388;1000;3846;23206
40;160;27;3;1000;51867;64287;159569;14229;1462;2161;55262;238815;909263;13;4798;51988;238818;816762;84912;3;396;2388;1000;386;231296
40;161;-17;4;1000;51867;64353;158391;142536;1462;2161;55227;238818;909304;13;4789;52071;238816;816904;85036;3;395;2388;1000;3864;230539
40;162;-23;-4;1000;51867;64369;160118;14237;1462;2161;55153;238811;910256;13;4771;52031;238817;816979;84862;3;396;2388;1000;3857;230332
40;163;-11;-2;1000;51867;64317;159413;141751;1462;2161;55219;238813;910355;13;4773;52041;238818;816449;84827;3;393;2388;1000;3869;232238
40;164;-11;0;1000;51867;64353;16023;14242;1462;2161;55256;238816;909595;13;4782;52013;238818;817254;84999;3;393;2388;1000;3854;231855
40;165;21;-3;1000;51867;64345;159718;142172;1462;2161;55259;238816;910292;13;4785;52032;238814;817034;84927;3;394;2388;1000;3843;231393
40;166;14;-3;1000;51867;64359;159848;142224;1462;2161;55182;238818;910085;13;4803;52028;238812;817139;85036;3;396;2388;1000;3852;230775
40;167;1;-2;1000;51867;64361;159284;14229;1462;2161;55187;238822;910582;13;4787;52053;238818;816787;8482;3;396;2388;1000;3858;231092
40;168;-39;3;1000;51867;6432;15963;142477;1462;2161;55212;238816;911094;13;4778;52006;238823;817309;84896;3;398;2388;1000;3838;232124
40;169;4;-3;1000;51867;64327;159873;142345;1462;2161;55201;238811;910226;13;4813;52022;238814;817648;8513;3;395;2388;1000;3851;230678
40;170;-27;4;1000;51867;64329;15999;142247;1462;2161;55212;238813;911013;13;4789;52019;238822;817888;8476;3;395;2388;1000;3852;231798
40;171;38;-3;1000;51867;64344;159969;142172;1462;2161;55229;238818;910161;13;4783;5204;238813;817972;8512;3;398;2388;1000;3841;231361
40;172;-35;0;1000;51867;64342;159718;142274;1462;2161;55208;238817;910517;13;4804;52055;23882;818377;85442;3;395;2388;1000;3855;231271
40;173;-1;4;1000;51867;64395;159981;14296;1462;2161;5523;238818;911269;13;4788;52012;238823;817868;85191;3;395;2388;1000;3853;232039
40;174;-18;-5;1000;51867;64351;16046;143095;1462;2161;55278;238816;912078;13;4812;52043;238813;818611;84808;3;396;2388;1000;3845;230757
40;175;-24;-4;1000;51867;64363;159828;142396;1462;2161;55182;23882;911111;13;4799;52053;238818;817909;85106;3;395;2388;1000;3852;23124
40;176;-8;5;1000;51867;64397;160764;141596;1462;2161;55127;238814;912178;13;4808;51974;238818;818517;84808;3;395;2388;1000;3863;231903
40;177;8;4;1000;51867;64426;159858;142587;1462;2161;55154;238817;912269;13;4798;52049;238817;818132;85179;3;395;2388;1000;3852;231628
40;178;15;-2;1000;51867;64393;160302;142943;1462;2161;55127;238819;911286;13;4806;51992;238816;818882;84845;3;394;2388;1000;3841;230295
40;179;2;4;1000;51867;6433;159863;141948;1462;2161;5516;238824;912511;13;4797;52047;238823;819222;85238;3;397;2388;1000;3874;231035
40;180;19;1;1000;51867;64368;160665;143178;1462;2161;55136;238816;911887;13;4805;52081;238811;818641;85237;3;397;2388;1000;3839;229777
40;181;1;2;1000;51867;64333;160682;142935;1462;2161;55215;238817;912382;13;4816;52051;238822;819413;8503;3;395;2388;1000;3858;230732
40;182;-56;-4;1000;51867;64381;160754;143081;1462;2161;55138;238819;91278;13;4813;52003;238814;819383;85184;3;398;2388;1000;3839;230108
40;183;-24;-4;1000;51867;6437;160254;142822;1462;2161;55188;238815;913024;13;482;52039;238815;819559;85317;3;396;2388;1000;3853;229529
40;184;2;-2;1000;51867;64359;160429;142546;1462;2161;55138;238818;912943;13;4808;52031;238819;819971;85105;3;396;2388;1000;3854;230755
40;185;7;-2;1000;51867;64332;160487;14273;1462;2161;55245;238821;912707;13;4812;51956;238818;819402;85312;3;397;2388;1000;3847;229686
40;186;2;3;1000;51867;6436;161493;142759;1462;2161;55158;238822;913334;13;4816;51973;238821;819836;84929;3;396;2388;1000;383;231198
40;187;-16;0;1000;51867;64406;160434;142842;1462;2161;55087;238814;913351;13;4815;51975;238822;81989;84856;3;397;2388;1000;385;230906
40;188;2;-3;1000;51867;64387;161192;143296;1462;2161;55108;238823;914242;13;4803;52033;238825;820276;8535;3;397;2388;1000;3837;231022
41;1;-34;-3;1000;51867;64266;158102;140005;1462;2161;55487;238799;906413;13;4719;52224;238808;815335;8413;3;391;2388;1000;3894;233608
41;2;19;3;1000;51867;64235;159117;140399;1462;2161;55448;238797;906753;13;4726;52202;238802;814342;83996;3;391;2388;1000;3902;233779
41;3;-4;-4;1000;51867;6422;158971;139808;1462;2161;55491;238799;906864;13;4745;52207;238802;814322;84215;3;391;2388;1000;3895;233598
41;4;26;-4;1000;51867;64174;158553;140889;1462;2161;55507;238805;907136;13;4727;52179;238807;814513;84023;3;391;2388;1000;3909;233986
41;5;-6;1;1000;51867;64211;157821;140645;1462;2161;55483;23880;90637;13;4714;52232;238803;81464;83793;3;391;2388;1000;3891;234437
41;6;-31;-4;1000;51867;64263;158903;140452;1462;2161;55389;238799;906044;13;4727;52309;238804;814657;84035;3;391;2388;1000;3876;234517
41;7;13;-4;1000;51867;64226;15790;140055;1462;2161;55396;238802;906293;13;4715;52243;238806;814523;84;3;392;2388;1000;3894;235234
41;8;0;-4;1000;51867;64235;158259;139975;1462;2161;55402;238805;906362;13;4733;52251;238805;815017;84147;3;392;2388;1000;3897;233617
41;9;-6;-2;1000;51867;64221;158204;139877;1462;2161;55463;238803;906224;13;4721;52189;238802;814367;83797;3;392;2388;1000;3911;233347
41;10;-3;5;1000;51867;64193;158649;139109;1462;2161;55488;238801;906475;13;4717;52255;238802;814151;84026;3;392;2388;1000;3896;234328
41;11;-7;-4;1000;51867;64208;158189;139551;1462;216;55413;238802;905842;13;4733;52234;23880;814994;84099;3;392;2388;1000;3904;233279
41;12;26;4;1000;51867;64252;158081;139728;1462;2161;55485;238804;906176;13;473;52235;238802;814158;83841;3;391;2388;1000;389;233475
41;13;-42;2;1000;51867;64249;158524;139872;1462;2161;55466;238801;906305;13;4725;52228;238798;815139;8387;3;391;2388;1000;3893;233529
41;14;-16;2;1000;51867;64269;15850;14023;1462;2161;55424;238807;906288;13;4718;52217;238806;814326;83834;3;392;2388;1000;3906;233631
41;15;56;4;1000;51867;6421;158493;139325;1462;2161;55462;23880;906126;13;4724;52237;238798;814026;84384;3;392;2388;1000;3883;234242
41;16;32;5;1000;51867;64268;158394;140522;1462;216;55392;238802;906772;13;4726;52167;238798;814842;84058;3;393;2388;1000;3909;233661
41;17;-8;-3;1000;51867;64223;159101;140669;1462;216;55462;238798;905967;13;4723;5221;238807;814611;8415;3;392;2388;1000;3912;233098
41;18;42;-4;1000;51867;64196;158448;139887;1462;2161;55394;238804;90682;13;4727;52254;238798;814812;84417;3;390;2388;1000;3898;234416
41;19;17;3;1000;51867;64175;158457;139624;1462;2161;55419;238797;906053;13;4738;52258;238799;814528;83845;3;393;2388;1000;3892;233302
41;20;3;5;1000;51867;64194;158872;140014;1462;2161;55416;238805;906115;13;4726;52202;238808;815186;8412;3;392;2388;1000;3896;234141
41;21;6;-3;1000;51867;64212;15870;139503;1462;216;55432;238801;905948;13;4737;52256;23880;814823;84302;3;393;2388;1000;3892;233716
41;22;-29;1;1000;51867;64157;15833;14013;1462;2161;55375;238803;906642;13;4731;52186;238807;815016;83875;3;391;2388;1000;3915;234643
41;23;11;-1;1000;51867;64265;158816;139907;1462;2161;55449;238801;90716;13;4735;52236;238806;813922;83807;3;392;2388;1000;3907;234666
41;24;-11;-4;1000;51867;64247;158181;139127;1462;2161;5540;238803;906511;13;4734;52175;238798;814566;83903;3;392;2388;1000;3896;234438
41;25;15;-1;1000;51867;64198;158224;139686;1462;2161;55336;238807;906033;13;4725;52128;238801;814846;83946;3;394;2388;1000;3892;234964
41;26;-3;4;1000;51867;64228;157999;139647;1462;2161;55432;238805;906407;13;4723;52181;23880;814415;83843;3;392;2388;1000;391;234039
41;27;-23;-1;1000;51867;64258;15845;140492;1462;2161;55425;238795;90661;13;4732;52237;238802;814842;8396;3;392;2388;1000;3881;233427
41;28;0;2;1000;51867;64204;158213;140505;1462;2161;55441;238805;905997;13;473;52213;238803;814957;84107;3;391;2388;1000;3899;233916
41;29;23;-3;1000;51867;64215;158424;140221;1462;2161;55449;238804;907269;13;472;52216;238801;81461;84184;3;392;2388;1000;3903;234006
41;30;14;-1;1000;51867;64204;158509;139926;1462;2161;55394;23880;906319;13;4729;52226;238799;814747;83857;3;392;2388;1000;3902;23363
41;31;27;-4;1000;51867;64215;158698;140233;1462;2161;55412;238801;906051;13;4712;52173;238802;814877;83943;3;393;2388;1000;3899;23476
41;32;4;0;1000;51867;64195;158223;140177;1462;2161;55403;238801;906586;13;4738;52199;238801;814909;84214;3;393;2388;1000;3893;232778
41;33;-28;2;1000;51867;64238;158122;140033;1462;2161;55443;238802;906631;13;4723;52209;238802;814818;83938;3;393;2388;1000;3905;232761
41;34;-4;-2;1000;51867;64204;158591;139954;1462;2161;55458;238803;905566;13;4728;52207;238797;814577;84406;3;395;2388;1000;3903;233824
41;35;2;5;1000;51867;64234;158476;139908;1462;216;55383;238801;906345;13;4726;52261;238794;81472;84345;3;393;2388;1000;3905;233314
41;36;7;5;1000;51867;64204;158615;139232;1462;2161;55408;238802;907039;13;4732;52249;238805;815078;84117;3;394;2388;1000;3889;234742
41;37;24;1;1000;51867;64224;158195;13935;1462;2161;55479;238807;905615;13;4721;52252;238799;814485;8446;3;390;2388;1000;3904;233135
41;38;46;-2;1000;51867;6422;159146;139935;1462;2161;55442;238802;905745;13;4729;52231;238805;814478;84073;3;391;2388;1000;3892;233953
41;39;24;3;1000;51867;64223;15836;140098;1462;2161;55395;238798;906177;13;4739;52208;238799;814462;83953;3;392;2388;1000;3902;234833
41;40;45;5;1000;51867;64264;158017;140314;1462;216;55422;238803;906544;13;4716;52231;23880;815202;84046;3;393;2388;1000;391;233544
41;41;7;4;1000;51867;64185;158234;140259;1462;2161;55495;238803;906413;13;4739;52244;238799;814849;84065;3;392;2388;1000;3895;234668
41;42;-21;0;1000;51867;64181;158833;13911;1462;2161;55442;238808;906163;13;4715;52205;238803;814852;84031;3;393;2388;1000;3901;232587
41;43;-14;-3;1000;51867;64207;157723;139364;1462;2161;5544;238796;906157;13;4739;52222;238798;815117;84001;3;392;2388;1000;3895;233855
41;44;-27;-4;1000;51867;64165;158547;139468;1462;2161;55462;238798;90609;13;4733;52232;238802;815177;83957;3;390;2388;1000;3891;233669
41;45;16;2;1000;51867;64197;158237;140023;1462;2161;55408;23880;907214;13;4727;52254;238805;814775;83904;3;390;2388;1000;3891;234365
41;46;15;2;1000;51867;64199;159146;140064;1462;2161;55468;238802;906252;13;4728;52177;238799;814276;84201;3;390;2388;1000;3895;234101
41;47;1;5;1000;51867;64237;158587;13999;1462;2161;55334;238801;906471;13;4701;52227;238804;814572;84311;3;391;2388;1000;3908;234619
41;48;13;3;1000;51867;64247;158533;139875;1462;2161;55423;238805;906626;13;4729;5221;23880;814898;83789;3;394;2388;1000;3904;232837
41;49;5;5;1000;51867;64286;158891;141001;1462;2161;5541;238802;906553;13;4722;52232;238804;814676;84205;3;391;2388;1000;3885;233819
41;50;46;0;1000;51867;64233;157737;139879;1462;2161;55409;238802;906614;13;4739;52209;238803;814624;84352;3;391;2388;1000;3893;233785
41;51;11;-2;1000;51867;64237;158474;140636;1462;2161;5542;238798;906336;13;4726;52278;23880;814484;84198;3;392;2388;1000;3892;233366
41;52;-28;-1;1000;51867;64194;158637;140062;1462;2161;5540;238809;90608;13;470;52207;238798;814297;84082;3;392;2388;1000;3902;233932
41;53;-39;-2;1000;51867;64287;158774;139986;1462;2161;55368;238805;906114;13;473;52214;238803;814858;84034;3;392;2388;1000;3902;234442
41;54;-24;5;1000;51867;64252;158643;139039;1462;2161;55446;238799;907034;13;4737;5224;238797;814958;841;3;393;2388;1000;3892;234417
41;55;-21;1;1000;51867;64207;158427;139737;1462;2161;55397;238804;906369;13;4752;52217;238803;814905;83982;3;392;2388;1000;3899;234015
41;56;7;5;1000;51867;64237;159366;139276;1462;2161;55437;238804;90676;13;4718;52226;238801;814655;83742;3;391;2388;1000;3888;23306
41;57;8;-4;1000;51867;64302;159166;139837;1462;2161;55449;238798;906875;13;4745;52226;238802;815033;84069;3;392;2388;1000;391;234089
41;58;15;-4;1000;51867;64204;15833;140208;1462;2161;55326;238799;906347;13;4735;52185;23880;814709;84161;3;393;2388;1000;3891;233008
41;59;24;1;1000;51867;64213;15850;139872;1462;2161;55446;23880;907267;13;4718;52211;238805;814531;83847;3;392;2388;1000;3898;233135
41;60;-19;-1;1000;51867;64201;158708;139529;1462;2161;55397;238802;906532;13;4734;52165;238805;815078;84135;3;391;2388;1000;3896;23319
41;61;-26;4;1000;51867;64213;157683;14038;1462;2161;55348;238798;906621;13;4726;52196;238794;81453;84253;3;392;2388;1000;3894;234705
41;62;-1;0;1000;51867;64228;158519;139885;1462;2161;5541;238799;906795;13;4719;5220;238803;815306;84138;3;393;2388;1000;3891;233669
41;63;-23;-4;1000;51867;64279;158341;140066;1462;2161;55437;238803;90614;13;4738;52191;238802;814549;83983;3;392;2388;1000;3895;233178
41;64;27;5;1000;51867;64227;158389;139908;1462;2161;55391;238801;906663;13;4747;52213;238801;81436;84355;3;393;2388;1000;3887;233468
41;65;-12;2;1000;51867;64203;158747;13973;1462;2161;55317;238801;906241;13;473;5220;238807;814282;83904;3;393;2388;1000;3912;234441
41;66;-24;-2;1000;51867;64212;158724;139698;1462;2161;55487;238802;907633;13;473;52197;238801;814639;84173;3;393;2388;1000;3894;233509
41;67;23;1;1000;51867;64257;159268;139786;1462;2161;55377;238803;90702;13;4729;52231;238802;814552;84081;3;394;2388;1000;3907;234797
41;68;-45;-1;1000;51867;64238;159409;141521;1462;2161;55381;238806;907107;13;4732;52235;23880;815047;83892;3;391;2388;1000;3899;233345
41;69;15;-3;1000;51867;64251;157847;140624;1462;2161;55424;238805;906943;13;4736;52283;238802;815103;84118;3;392;2388;1000;3888;234061
41;70;-13;0;1000;51867;64191;158973;140006;1462;2161;55415;238803;906931;13;4726;52188;238803;815423;84209;3;391;2388;1000;3883;233617
41;71;3;-1;1000;51867;64221;158386;140421;1462;2161;55449;238798;907495;13;4729;52242;238801;814832;83769;3;392;2388;1000;3897;233813
41;72;39;2;1000;51867;64231;158655;140007;1462;2161;55472;238802;906875;13;4737;52235;23880;814445;8391;3;391;2388;1000;3903;233448
41;73;-9;-1;1000;51867;6430;158144;139811;1462;2161;55415;23881;907175;13;4721;52219;238805;815235;84007;3;393;2388;1000;3895;233807
